variable,unique_id,kept,reason_non_numeric_pred,reason_true_is_77_88_99,reason_true_not_in_brace_allowed,reason_pred_not_in_brace_allowed,reason_participant_excluded_due_to_any_special
imwbcnt,SE_84495,True,False,False,False,False,False
imwbcnt,SE_50252,True,False,False,False,False,False
imwbcnt,SE_54062,True,False,False,False,False,False
imwbcnt,SE_79620,True,False,False,False,False,False
imwbcnt,SE_78710,True,False,False,False,False,False
imwbcnt,SE_62751,True,False,False,False,False,False
imwbcnt,SE_84773,True,False,False,False,False,False
imwbcnt,SE_78561,True,False,False,False,False,False
imwbcnt,SE_66300,True,False,False,False,False,False
imwbcnt,SE_82131,True,False,False,False,False,False
imwbcnt,SE_65005,True,False,False,False,False,False
imwbcnt,SE_71227,True,False,False,False,False,False
imwbcnt,SE_57450,True,False,False,False,False,False
imwbcnt,SE_57589,True,False,False,False,False,False
imwbcnt,SE_69876,True,False,False,False,False,False
imwbcnt,SE_68176,True,False,False,False,False,False
imwbcnt,SE_57682,True,False,False,False,False,False
imwbcnt,SE_73782,True,False,False,False,False,False
imwbcnt,SE_53824,True,False,False,False,False,False
imwbcnt,SE_55944,True,False,False,False,False,False
imwbcnt,SE_56209,True,False,False,False,False,False
imwbcnt,SE_86231,True,False,False,False,False,False
imwbcnt,SE_86063,True,False,False,False,False,False
imwbcnt,SE_63973,True,False,False,False,False,False
imwbcnt,SE_54458,True,False,False,False,False,False
imwbcnt,SE_53938,True,False,False,False,False,False
imwbcnt,SE_55568,True,False,False,False,False,False
imwbcnt,SE_58013,True,False,False,False,False,False
imwbcnt,SE_55557,True,False,False,False,False,False
imwbcnt,SE_72613,True,False,False,False,False,False
imwbcnt,SE_56984,True,False,False,False,False,False
imwbcnt,SE_69174,True,False,False,False,False,False
imwbcnt,SE_77343,True,False,False,False,False,False
imwbcnt,SE_64329,True,False,False,False,False,False
imwbcnt,SE_66211,True,False,False,False,False,False
imwbcnt,SE_58120,True,False,False,False,False,False
imwbcnt,SE_62588,True,False,False,False,False,False
imwbcnt,SE_59906,True,False,False,False,False,False
imwbcnt,SE_68805,True,False,False,False,False,False
imwbcnt,SE_55187,True,False,False,False,False,False
imwbcnt,SE_57406,True,False,False,False,False,False
imwbcnt,SE_73249,True,False,False,False,False,False
imwbcnt,SE_54578,True,False,False,False,False,False
imwbcnt,SE_62021,True,False,False,False,False,False
imwbcnt,SE_79192,True,False,False,False,False,False
imwbcnt,SE_54393,True,False,False,False,False,False
imwbcnt,SE_64059,True,False,False,False,False,False
imwbcnt,SE_60156,True,False,False,False,False,False
imwbcnt,SE_60008,True,False,False,False,False,False
imwbcnt,SE_56834,True,False,False,False,False,False
imwbcnt,SE_55587,True,False,False,False,False,False
imwbcnt,SE_70898,True,False,False,False,False,False
imwbcnt,SE_79305,True,False,False,False,False,False
imwbcnt,SE_69303,True,False,False,False,False,False
imwbcnt,SE_71687,True,False,False,False,False,False
imwbcnt,SE_58838,True,False,False,False,False,False
imwbcnt,SE_65697,True,False,False,False,False,False
imwbcnt,SE_80914,True,False,False,False,False,False
imwbcnt,SE_56633,True,False,False,False,False,False
imwbcnt,SE_56191,True,False,False,False,False,False
imwbcnt,SE_70934,True,False,False,False,False,False
imwbcnt,SE_62931,True,False,False,False,False,False
imwbcnt,SE_85079,True,False,False,False,False,False
imwbcnt,SE_58132,True,False,False,False,False,False
imwbcnt,SE_59632,True,False,False,False,False,False
imwbcnt,SE_80044,True,False,False,False,False,False
imwbcnt,SE_57955,True,False,False,False,False,False
imwbcnt,SE_67026,True,False,False,False,False,False
imwbcnt,SE_85595,True,False,False,False,False,False
imwbcnt,SE_65486,True,False,False,False,False,False
imwbcnt,SE_52744,True,False,False,False,False,False
imwbcnt,SE_63747,True,False,False,False,False,False
imwbcnt,SE_75731,True,False,False,False,False,False
imwbcnt,SE_54963,True,False,False,False,False,False
imwbcnt,SE_50610,True,False,False,False,False,False
imwbcnt,SE_66130,True,False,False,False,False,False
imwbcnt,SE_77013,True,False,False,False,False,False
imwbcnt,SE_79569,True,False,False,False,False,False
imwbcnt,SE_84312,True,False,False,False,False,False
imwbcnt,SE_58540,True,False,False,False,False,False
imwbcnt,SE_59305,True,False,False,False,False,False
imwbcnt,SE_68207,True,False,False,False,False,False
imwbcnt,SE_59102,True,False,False,False,False,False
imwbcnt,SE_74010,True,False,False,False,False,False
imwbcnt,SE_52249,True,False,False,False,False,False
imwbcnt,SE_84231,True,False,False,False,False,False
imwbcnt,SE_58247,True,False,False,False,False,False
imwbcnt,SE_60384,True,False,False,False,False,False
imwbcnt,SE_72106,True,False,False,False,False,False
imwbcnt,SE_81970,True,False,False,False,False,False
imwbcnt,SE_85186,True,False,False,False,False,False
imwbcnt,SE_61727,True,False,False,False,False,False
imwbcnt,SE_68721,True,False,False,False,False,False
imwbcnt,SE_67416,True,False,False,False,False,False
imwbcnt,SE_57338,True,False,False,False,False,False
imwbcnt,SE_76622,True,False,False,False,False,False
imwbcnt,SE_72288,True,False,False,False,False,False
imwbcnt,SE_71148,True,False,False,False,False,False
imwbcnt,SE_58523,True,False,False,False,False,False
imwbcnt,SE_51259,True,False,False,False,False,False
imwbcnt,SE_79034,True,False,False,False,False,False
imwbcnt,SE_71596,True,False,False,False,False,False
imwbcnt,SE_81646,True,False,False,False,False,False
imwbcnt,SE_81209,True,False,False,False,False,False
imwbcnt,SE_63816,True,False,False,False,False,False
imwbcnt,SE_63047,True,False,False,False,False,False
imwbcnt,SE_61611,True,False,False,False,False,False
imwbcnt,SE_59775,True,False,False,False,False,False
imwbcnt,SE_63255,True,False,False,False,False,False
imwbcnt,SE_72181,True,False,False,False,False,False
imwbcnt,SE_59067,True,False,False,False,False,False
imwbcnt,SE_52089,True,False,False,False,False,False
imwbcnt,SE_53392,True,False,False,False,False,False
imwbcnt,SE_68960,True,False,False,False,False,False
imwbcnt,SE_63258,True,False,False,False,False,False
imwbcnt,SE_78257,True,False,False,False,False,False
imwbcnt,SE_63299,True,False,False,False,False,False
imwbcnt,SE_57355,True,False,False,False,False,False
imwbcnt,SE_66095,True,False,False,False,False,False
imwbcnt,SE_75232,True,False,False,False,False,False
imwbcnt,SE_77657,True,False,False,False,False,False
imwbcnt,SE_66792,True,False,False,False,False,False
imwbcnt,SE_53918,True,False,False,False,False,False
imwbcnt,SE_78893,True,False,False,False,False,False
imwbcnt,SE_53971,True,False,False,False,False,False
imwbcnt,SE_66663,True,False,False,False,False,False
imwbcnt,SE_84048,True,False,False,False,False,False
imwbcnt,SE_61354,True,False,False,False,False,False
imwbcnt,SE_53922,True,False,False,False,False,False
imwbcnt,SE_60896,True,False,False,False,False,False
imwbcnt,SE_76425,True,False,False,False,False,False
imwbcnt,SE_56343,True,False,False,False,False,False
imwbcnt,SE_77958,True,False,False,False,False,False
imwbcnt,SE_57549,True,False,False,False,False,False
imwbcnt,SE_61410,True,False,False,False,False,False
imwbcnt,SE_71327,True,False,False,False,False,False
imwbcnt,SE_67472,True,False,False,False,False,False
imwbcnt,SE_61064,True,False,False,False,False,False
imwbcnt,SE_67380,True,False,False,False,False,False
imwbcnt,SE_84276,True,False,False,False,False,False
imwbcnt,SE_70633,True,False,False,False,False,False
imwbcnt,SE_74500,True,False,False,False,False,False
imwbcnt,GB_75783,True,False,False,False,False,False
imwbcnt,GB_75092,True,False,False,False,False,False
imwbcnt,GB_63025,True,False,False,False,False,False
imwbcnt,GB_51306,True,False,False,False,False,False
imwbcnt,GB_83007,True,False,False,False,False,False
imwbcnt,GB_61132,False,False,True,False,False,False
imwbcnt,GB_58266,True,False,False,False,False,False
imwbcnt,GB_75626,True,False,False,False,False,False
imwbcnt,GB_85165,True,False,False,False,False,False
imwbcnt,GB_61859,True,False,False,False,False,False
imwbcnt,GB_65562,False,False,True,False,False,False
imwbcnt,GB_60999,True,False,False,False,False,False
imwbcnt,GB_51675,True,False,False,False,False,False
imwbcnt,GB_52371,True,False,False,False,False,False
imwbcnt,GB_54798,True,False,False,False,False,False
imwbcnt,GB_62008,True,False,False,False,False,False
imwbcnt,GB_69073,True,False,False,False,False,False
imwbcnt,GB_59833,True,False,False,False,False,False
imwbcnt,GB_63050,False,False,True,False,False,False
imwbcnt,GB_60626,True,False,False,False,False,False
imwbcnt,GB_63242,True,False,False,False,False,False
imwbcnt,GB_77360,True,False,False,False,False,False
imwbcnt,GB_61397,True,False,False,False,False,False
imwbcnt,GB_56968,True,False,False,False,False,False
imwbcnt,GB_61038,True,False,False,False,False,False
imwbcnt,GB_84426,True,False,False,False,False,False
imwbcnt,GB_54051,True,False,False,False,False,False
imwbcnt,GB_56065,True,False,False,False,False,False
imwbcnt,GB_73339,True,False,False,False,False,False
imwbcnt,GB_85754,True,False,False,False,False,False
imwbcnt,GB_56008,True,False,False,False,False,False
imwbcnt,GB_59034,False,False,True,False,False,False
imwbcnt,GB_78062,True,False,False,False,False,False
imwbcnt,GB_83378,True,False,False,False,False,False
imwbcnt,GB_69591,True,False,False,False,False,False
imwbcnt,GB_58003,True,False,False,False,False,False
imwbcnt,GB_66702,True,False,False,False,False,False
imwbcnt,GB_84962,True,False,False,False,False,False
imwbcnt,GB_75545,True,False,False,False,False,False
imwbcnt,GB_51583,True,False,False,False,False,False
imwbcnt,GB_65524,True,False,False,False,False,False
imwbcnt,GB_57006,True,False,False,False,False,False
imwbcnt,GB_75280,True,False,False,False,False,False
imwbcnt,GB_50462,True,False,False,False,False,False
imwbcnt,GB_64370,True,False,False,False,False,False
imwbcnt,GB_58268,True,False,False,False,False,False
imwbcnt,GB_64155,True,False,False,False,False,False
imwbcnt,GB_69480,True,False,False,False,False,False
imwbcnt,GB_72708,True,False,False,False,False,False
imwbcnt,GB_80391,True,False,False,False,False,False
imwbcnt,GB_77896,True,False,False,False,False,False
imwbcnt,GB_62425,True,False,False,False,False,False
imwbcnt,GB_70609,True,False,False,False,False,False
imwbcnt,GB_70431,True,False,False,False,False,False
imwbcnt,GB_84567,True,False,False,False,False,False
imwbcnt,GB_79948,True,False,False,False,False,False
imwbcnt,GB_81109,True,False,False,False,False,False
imwbcnt,GB_77052,True,False,False,False,False,False
imwbcnt,GB_84836,True,False,False,False,False,False
imwbcnt,GB_78267,True,False,False,False,False,False
imwbcnt,GB_66991,True,False,False,False,False,False
imwbcnt,GB_63509,True,False,False,False,False,False
imwbcnt,GB_52650,True,False,False,False,False,False
imwbcnt,GB_75011,True,False,False,False,False,False
imwbcnt,GB_85665,True,False,False,False,False,False
imwbcnt,GB_50527,True,False,False,False,False,False
imwbcnt,GB_75622,False,False,True,False,False,False
imwbcnt,GB_61922,True,False,False,False,False,False
imwbcnt,GB_55733,True,False,False,False,False,False
imwbcnt,GB_53761,True,False,False,False,False,False
imwbcnt,GB_67170,True,False,False,False,False,False
imwbcnt,GB_50538,True,False,False,False,False,False
imwbcnt,GB_69983,True,False,False,False,False,False
imwbcnt,GB_80938,True,False,False,False,False,False
imwbcnt,GB_60152,True,False,False,False,False,False
imwbcnt,GB_56246,True,False,False,False,False,False
imwbcnt,GB_75068,True,False,False,False,False,False
imwbcnt,GB_56346,True,False,False,False,False,False
imwbcnt,GB_58613,True,False,False,False,False,False
imwbcnt,GB_60014,True,False,False,False,False,False
imwbcnt,GB_72733,True,False,False,False,False,False
imwbcnt,GB_61426,True,False,False,False,False,False
imwbcnt,GB_83443,True,False,False,False,False,False
imwbcnt,GB_64244,True,False,False,False,False,False
imwbcnt,GB_79689,True,False,False,False,False,False
imwbcnt,GB_85363,True,False,False,False,False,False
imwbcnt,GB_70125,True,False,False,False,False,False
imwbcnt,GB_54628,True,False,False,False,False,False
imwbcnt,GB_80581,True,False,False,False,False,False
imwbcnt,GB_81812,True,False,False,False,False,False
imwbcnt,GB_69383,True,False,False,False,False,False
imwbcnt,GB_78546,True,False,False,False,False,False
imwbcnt,GB_75175,True,False,False,False,False,False
imwbcnt,GB_50575,True,False,False,False,False,False
imwbcnt,GB_61066,True,False,False,False,False,False
imwbcnt,GB_73585,True,False,False,False,False,False
imwbcnt,GB_63817,True,False,False,False,False,False
imwbcnt,GB_63416,True,False,False,False,False,False
imwbcnt,GB_70640,True,False,False,False,False,False
imwbcnt,GB_59855,True,False,False,False,False,False
imwbcnt,GB_78743,True,False,False,False,False,False
imwbcnt,GB_53829,True,False,False,False,False,False
imwbcnt,GB_73651,True,False,False,False,False,False
imwbcnt,GB_74327,True,False,False,False,False,False
imwbcnt,GB_50992,True,False,False,False,False,False
imwbcnt,GB_75508,True,False,False,False,False,False
imwbcnt,GB_58977,True,False,False,False,False,False
imwbcnt,GB_86168,True,False,False,False,False,False
imwbcnt,GB_69000,True,False,False,False,False,False
imwbcnt,GB_72427,False,False,True,False,False,False
imwbcnt,GB_64254,True,False,False,False,False,False
imwbcnt,GB_83209,True,False,False,False,False,False
imwbcnt,GB_51491,True,False,False,False,False,False
imwbcnt,GB_54295,True,False,False,False,False,False
imwbcnt,GB_51651,True,False,False,False,False,False
imwbcnt,GB_67460,True,False,False,False,False,False
imwbcnt,GB_65992,True,False,False,False,False,False
imwbcnt,GB_69028,True,False,False,False,False,False
imwbcnt,GB_63435,True,False,False,False,False,False
imwbcnt,GB_76735,False,False,True,False,False,False
imwbcnt,GB_79132,True,False,False,False,False,False
imwbcnt,GB_51853,True,False,False,False,False,False
imwbcnt,GB_62549,True,False,False,False,False,False
imwbcnt,GB_71968,True,False,False,False,False,False
imwbcnt,GB_75872,True,False,False,False,False,False
imwbcnt,GB_53105,True,False,False,False,False,False
imwbcnt,GB_85885,True,False,False,False,False,False
imwbcnt,GB_60286,True,False,False,False,False,False
imwbcnt,GB_59518,True,False,False,False,False,False
imwbcnt,GB_62555,True,False,False,False,False,False
imwbcnt,GB_58727,True,False,False,False,False,False
imwbcnt,GB_55122,True,False,False,False,False,False
imwbcnt,GB_56704,True,False,False,False,False,False
imwbcnt,GB_61319,True,False,False,False,False,False
imwbcnt,GB_71832,True,False,False,False,False,False
imwbcnt,GB_80525,True,False,False,False,False,False
imwbcnt,GB_65941,True,False,False,False,False,False
imwbcnt,GB_56947,True,False,False,False,False,False
imwbcnt,GB_84920,True,False,False,False,False,False
imwbcnt,GB_67553,True,False,False,False,False,False
imwbcnt,GB_80846,True,False,False,False,False,False
imwbcnt,GB_52870,True,False,False,False,False,False
imwbcnt,GB_78142,False,False,True,False,False,False
imwbcnt,GB_57059,True,False,False,False,False,False
imwbcnt,GB_55803,True,False,False,False,False,False
imwbcnt,GB_66420,True,False,False,False,False,False
imwbcnt,GB_70561,False,False,True,False,False,False
imwbcnt,GB_58038,True,False,False,False,False,False
imwbcnt,GB_59596,True,False,False,False,False,False
imwbcnt,GB_64386,True,False,False,False,False,False
imwbcnt,GB_59890,False,False,True,False,False,False
imwbcnt,GB_60090,True,False,False,False,False,False
imwbcnt,GB_71758,True,False,False,False,False,False
imwbcnt,GB_65493,True,False,False,False,False,False
imwbcnt,GB_80870,True,False,False,False,False,False
imwbcnt,GB_73616,True,False,False,False,False,False
imwbcnt,GB_59795,True,False,False,False,False,False
imwbcnt,GB_65071,True,False,False,False,False,False
imwbcnt,GB_66566,True,False,False,False,False,False
imwbcnt,GB_72933,True,False,False,False,False,False
imwbcnt,GB_84599,False,False,True,False,False,False
imwbcnt,GB_81286,True,False,False,False,False,False
imwbcnt,GB_68649,True,False,False,False,False,False
imwbcnt,GB_51694,True,False,False,False,False,False
imwbcnt,GB_52448,True,False,False,False,False,False
imwbcnt,GB_56294,True,False,False,False,False,False
imwbcnt,GB_61263,True,False,False,False,False,False
imwbcnt,GB_66264,True,False,False,False,False,False
imwbcnt,GB_79268,True,False,False,False,False,False
imwbcnt,GB_79276,True,False,False,False,False,False
imwbcnt,GB_70945,True,False,False,False,False,False
imwbcnt,GB_74511,True,False,False,False,False,False
imwbcnt,GB_61105,True,False,False,False,False,False
imwbcnt,GB_51343,True,False,False,False,False,False
imwbcnt,GB_60230,True,False,False,False,False,False
imwbcnt,GB_51818,True,False,False,False,False,False
imwbcnt,GB_83588,True,False,False,False,False,False
imwbcnt,GB_61328,True,False,False,False,False,False
imwbcnt,GB_54311,True,False,False,False,False,False
imwbcnt,GB_59978,True,False,False,False,False,False
imwbcnt,GB_62074,True,False,False,False,False,False
imwbcnt,GB_68609,True,False,False,False,False,False
imwbcnt,GB_52848,False,False,True,False,False,False
imwbcnt,GB_68502,True,False,False,False,False,False
imwbcnt,GB_75988,True,False,False,False,False,False
imwbcnt,GB_68177,True,False,False,False,False,False
imwbcnt,GB_79575,True,False,False,False,False,False
imwbcnt,GB_66047,True,False,False,False,False,False
imwbcnt,GB_80832,True,False,False,False,False,False
imwbcnt,GB_68361,True,False,False,False,False,False
imwbcnt,GB_82650,True,False,False,False,False,False
imwbcnt,GB_64943,True,False,False,False,False,False
imwbcnt,GB_57293,True,False,False,False,False,False
imwbcnt,GB_71014,True,False,False,False,False,False
imwbcnt,GB_69732,True,False,False,False,False,False
imwbcnt,GB_76855,True,False,False,False,False,False
imwbcnt,GB_67549,True,False,False,False,False,False
imwbcnt,GB_77331,True,False,False,False,False,False
imwbcnt,GB_81644,True,False,False,False,False,False
imwbcnt,GB_58962,True,False,False,False,False,False
imwbcnt,GB_51631,True,False,False,False,False,False
imwbcnt,GB_54863,True,False,False,False,False,False
imwbcnt,GB_62711,True,False,False,False,False,False
imwbcnt,GB_53289,True,False,False,False,False,False
imwbcnt,GB_75907,True,False,False,False,False,False
imwbcnt,GB_68080,True,False,False,False,False,False
imwbcnt,GB_70537,True,False,False,False,False,False
imwbcnt,GB_72266,True,False,False,False,False,False
imwbcnt,GB_63498,True,False,False,False,False,False
imwbcnt,GB_79153,True,False,False,False,False,False
imwbcnt,GB_74428,True,False,False,False,False,False
imwbcnt,GB_74613,True,False,False,False,False,False
imwbcnt,GB_79105,True,False,False,False,False,False
imwbcnt,GB_68129,True,False,False,False,False,False
imwbcnt,GB_68746,True,False,False,False,False,False
imwbcnt,GB_69965,True,False,False,False,False,False
imwbcnt,GB_55652,True,False,False,False,False,False
imwbcnt,GB_54280,True,False,False,False,False,False
imwbcnt,GB_84707,True,False,False,False,False,False
imwbcnt,GB_66882,True,False,False,False,False,False
imwbcnt,GB_58062,True,False,False,False,False,False
imwbcnt,GB_58292,True,False,False,False,False,False
imwbcnt,GB_55834,True,False,False,False,False,False
imwbcnt,GB_81208,True,False,False,False,False,False
imwbcnt,GB_60700,True,False,False,False,False,False
imwbcnt,GB_75460,True,False,False,False,False,False
imwbcnt,GB_61787,True,False,False,False,False,False
imwbcnt,GB_82945,True,False,False,False,False,False
imwbcnt,GB_65808,True,False,False,False,False,False
imwbcnt,GB_75183,True,False,False,False,False,False
imwbcnt,GB_65516,True,False,False,False,False,False
imwbcnt,GB_55499,True,False,False,False,False,False
imwbcnt,GB_67802,True,False,False,False,False,False
imwbcnt,GB_57774,True,False,False,False,False,False
imwbcnt,GB_68008,True,False,False,False,False,False
imwbcnt,GB_76511,True,False,False,False,False,False
imwbcnt,GB_55868,True,False,False,False,False,False
imwbcnt,GB_73832,True,False,False,False,False,False
imwbcnt,GB_60107,True,False,False,False,False,False
imwbcnt,GB_66953,True,False,False,False,False,False
imwbcnt,GB_64442,True,False,False,False,False,False
imwbcnt,GB_82467,True,False,False,False,False,False
imwbcnt,GB_66059,True,False,False,False,False,False
imwbcnt,GB_72639,True,False,False,False,False,False
imwbcnt,GB_68744,True,False,False,False,False,False
imwbcnt,GB_69227,True,False,False,False,False,False
imwbcnt,GB_72764,True,False,False,False,False,False
imwbcnt,GB_55677,True,False,False,False,False,False
imwbcnt,GB_66982,True,False,False,False,False,False
imwbcnt,GB_64127,True,False,False,False,False,False
imwbcnt,GB_61143,True,False,False,False,False,False
imwbcnt,GB_75766,True,False,False,False,False,False
imwbcnt,GB_63931,True,False,False,False,False,False
imwbcnt,GB_83856,True,False,False,False,False,False
imwbcnt,GB_63604,True,False,False,False,False,False
imwbcnt,GB_67264,True,False,False,False,False,False
imwbcnt,GB_53881,True,False,False,False,False,False
imwbcnt,GB_64831,True,False,False,False,False,False
imwbcnt,GB_57797,True,False,False,False,False,False
imwbcnt,GB_60275,True,False,False,False,False,False
imwbcnt,GB_79742,True,False,False,False,False,False
imwbcnt,GB_75464,True,False,False,False,False,False
imwbcnt,GB_64198,True,False,False,False,False,False
imwbcnt,GB_69950,True,False,False,False,False,False
imwbcnt,GB_78712,True,False,False,False,False,False
imwbcnt,GB_60500,True,False,False,False,False,False
imwbcnt,GB_76165,True,False,False,False,False,False
imwbcnt,GB_75075,False,False,True,False,False,False
imwbcnt,GB_54101,True,False,False,False,False,False
imwbcnt,GB_78158,True,False,False,False,False,False
imwbcnt,GB_60469,True,False,False,False,False,False
imwbcnt,GB_60204,True,False,False,False,False,False
imwbcnt,GB_85540,True,False,False,False,False,False
imwbcnt,GB_57511,False,False,True,False,False,False
imwbcnt,GB_67661,True,False,False,False,False,False
imwbcnt,GB_54537,True,False,False,False,False,False
imwbcnt,GB_50319,True,False,False,False,False,False
imwbcnt,GB_83126,True,False,False,False,False,False
imwbcnt,GB_64049,True,False,False,False,False,False
imwbcnt,GB_66259,True,False,False,False,False,False
imwbcnt,GB_59657,True,False,False,False,False,False
imwbcnt,GB_85169,True,False,False,False,False,False
imwbcnt,GB_69042,True,False,False,False,False,False
imwbcnt,GB_76664,True,False,False,False,False,False
imwbcnt,GB_74926,True,False,False,False,False,False
imwbcnt,GB_54549,True,False,False,False,False,False
imwbcnt,GB_79278,True,False,False,False,False,False
imwbcnt,GB_60182,True,False,False,False,False,False
imwbcnt,GB_73205,True,False,False,False,False,False
imwbcnt,GB_85930,True,False,False,False,False,False
imwbcnt,GB_86403,True,False,False,False,False,False
imwbcnt,GB_71966,True,False,False,False,False,False
imwbcnt,GB_74106,True,False,False,False,False,False
imwbcnt,GB_77788,True,False,False,False,False,False
imwbcnt,GB_51475,True,False,False,False,False,False
imwbcnt,GB_77317,False,False,True,False,False,False
imwbcnt,GB_50984,True,False,False,False,False,False
imwbcnt,GB_52383,True,False,False,False,False,False
imwbcnt,GB_56338,True,False,False,False,False,False
imwbcnt,GB_75346,True,False,False,False,False,False
imwbcnt,IT_70057,True,False,False,False,False,False
imwbcnt,IT_72018,True,False,False,False,False,False
imwbcnt,IT_59718,True,False,False,False,False,False
imwbcnt,IT_71824,True,False,False,False,False,False
imwbcnt,IT_55129,True,False,False,False,False,False
imwbcnt,IT_55451,True,False,False,False,False,False
imwbcnt,IT_79305,True,False,False,False,False,False
imwbcnt,IT_82043,True,False,False,False,False,False
imwbcnt,IT_81371,True,False,False,False,False,False
imwbcnt,IT_85027,True,False,False,False,False,False
imwbcnt,IT_83048,True,False,False,False,False,False
imwbcnt,IT_68166,True,False,False,False,False,False
imwbcnt,IT_85772,True,False,False,False,False,False
imwbcnt,IT_67443,True,False,False,False,False,False
imwbcnt,IT_69635,True,False,False,False,False,False
imwbcnt,IT_54905,True,False,False,False,False,False
imwbcnt,IT_64916,True,False,False,False,False,False
imwbcnt,IT_58554,True,False,False,False,False,False
imwbcnt,IT_67060,True,False,False,False,False,False
imwbcnt,IT_55952,True,False,False,False,False,False
imwbcnt,IT_79302,True,False,False,False,False,False
imwbcnt,IT_78177,True,False,False,False,False,False
imwbcnt,IT_78954,True,False,False,False,False,False
imwbcnt,IT_56505,True,False,False,False,False,False
imwbcnt,IT_86151,True,False,False,False,False,False
imwbcnt,IT_70986,True,False,False,False,False,False
imwbcnt,IT_79231,True,False,False,False,False,False
imwbcnt,IT_64065,True,False,False,False,False,False
imwbcnt,IT_72520,True,False,False,False,False,False
imwbcnt,IT_74775,True,False,False,False,False,False
imwbcnt,IT_68245,True,False,False,False,False,False
imwbcnt,IT_64026,True,False,False,False,False,False
imwbcnt,IT_57400,True,False,False,False,False,False
imwbcnt,IT_74938,True,False,False,False,False,False
imwbcnt,IT_73145,True,False,False,False,False,False
imwbcnt,IT_54074,True,False,False,False,False,False
imwbcnt,IT_81882,True,False,False,False,False,False
imwbcnt,IT_63861,True,False,False,False,False,False
imwbcnt,IT_58544,True,False,False,False,False,False
imwbcnt,IT_77293,True,False,False,False,False,False
imwbcnt,IT_84013,True,False,False,False,False,False
imwbcnt,IT_62776,True,False,False,False,False,False
imwbcnt,IT_67817,True,False,False,False,False,False
imwbcnt,IT_76258,True,False,False,False,False,False
imwbcnt,IT_84044,True,False,False,False,False,False
imwbcnt,IT_56859,True,False,False,False,False,False
imwbcnt,IT_67084,True,False,False,False,False,False
imwbcnt,IT_61824,True,False,False,False,False,False
imwbcnt,IT_57211,True,False,False,False,False,False
imwbcnt,IT_57765,True,False,False,False,False,False
imwbcnt,IT_66651,True,False,False,False,False,False
imwbcnt,IT_66864,True,False,False,False,False,False
imwbcnt,IT_83673,True,False,False,False,False,False
imwbcnt,IT_72696,True,False,False,False,False,False
imwbcnt,IT_86287,True,False,False,False,False,False
imwbcnt,IT_66866,True,False,False,False,False,False
imwbcnt,IT_80877,True,False,False,False,False,False
imwbcnt,IT_61575,True,False,False,False,False,False
imwbcnt,IT_54089,True,False,False,False,False,False
imwbcnt,IT_74031,True,False,False,False,False,False
imwbcnt,IT_51929,True,False,False,False,False,False
imwbcnt,IT_83501,True,False,False,False,False,False
imwbcnt,IT_77571,True,False,False,False,False,False
imwbcnt,IT_57775,True,False,False,False,False,False
imwbcnt,IT_57497,True,False,False,False,False,False
imwbcnt,IT_68548,True,False,False,False,False,False
imwbcnt,IT_80867,True,False,False,False,False,False
imwbcnt,IT_52536,True,False,False,False,False,False
imwbcnt,IT_76850,True,False,False,False,False,False
imwbcnt,IT_56950,True,False,False,False,False,False
imwbcnt,IT_56816,True,False,False,False,False,False
imwbcnt,IT_84359,True,False,False,False,False,False
imwbcnt,IT_57090,True,False,False,False,False,False
imwbcnt,IT_55457,True,False,False,False,False,False
imwbcnt,IT_69905,False,False,True,False,False,False
imwbcnt,IT_82379,True,False,False,False,False,False
imwbcnt,IT_54617,True,False,False,False,False,False
imwbcnt,IT_84512,True,False,False,False,False,False
imwbcnt,IT_74109,True,False,False,False,False,False
imwbcnt,IT_60528,True,False,False,False,False,False
imwbcnt,IT_81505,True,False,False,False,False,False
imwbcnt,IT_55737,True,False,False,False,False,False
imwbcnt,IT_77068,True,False,False,False,False,False
imwbcnt,IT_78148,True,False,False,False,False,False
imwbcnt,IT_62030,True,False,False,False,False,False
imwbcnt,IT_64072,True,False,False,False,False,False
imwbcnt,IT_82905,True,False,False,False,False,False
imwbcnt,IT_77154,True,False,False,False,False,False
imwbcnt,IT_73710,True,False,False,False,False,False
imwbcnt,IT_71744,True,False,False,False,False,False
imwbcnt,IT_79577,True,False,False,False,False,False
imwbcnt,IT_50481,True,False,False,False,False,False
imwbcnt,IT_63083,True,False,False,False,False,False
imwbcnt,IT_50866,True,False,False,False,False,False
imwbcnt,IT_58238,True,False,False,False,False,False
imwbcnt,IT_72750,True,False,False,False,False,False
imwbcnt,IT_55558,True,False,False,False,False,False
imwbcnt,IT_70996,True,False,False,False,False,False
imwbcnt,IT_66615,True,False,False,False,False,False
imwbcnt,IT_79610,True,False,False,False,False,False
imwbcnt,IT_67095,True,False,False,False,False,False
imwbcnt,IT_82334,True,False,False,False,False,False
imwbcnt,IT_54108,True,False,False,False,False,False
imwbcnt,IT_82939,True,False,False,False,False,False
imwbcnt,IT_58802,True,False,False,False,False,False
imwbcnt,IT_78599,True,False,False,False,False,False
imwbcnt,IT_79818,True,False,False,False,False,False
imwbcnt,IT_77225,True,False,False,False,False,False
imwbcnt,IT_65353,True,False,False,False,False,False
imwbcnt,IT_83003,True,False,False,False,False,False
imwbcnt,IT_54265,True,False,False,False,False,False
imwbcnt,IT_80110,True,False,False,False,False,False
imwbcnt,IT_66462,True,False,False,False,False,False
imwbcnt,IT_73073,True,False,False,False,False,False
